,ic
326,0.09187986651835373
327,0.07764182424916574
328,0.07541713014460512
329,0.09944382647385984
330,0.12836484983314794
331,0.10567296996662959
332,0.10077864293659622
333,0.06963292547274749
334,0.04516129032258065
335,0.054505005561735265
336,0.010901001112347052
337,-0.03136818687430478
338,-0.13726362625139044
339,-0.14616240266963293
340,-0.21156840934371526
341,-0.2
342,-0.17241379310344826
343,-0.11234705228031144
344,-0.16840934371523916
345,-0.20133481646273638
346,-0.1604004449388209
347,-0.24716351501668518
348,-0.20578420467185762
349,-0.11991101223581756
350,-0.17864293659621802
351,-0.17241379310344826
352,-0.1403781979977753
353,-0.15417130144605118
354,-0.27786429365962184
355,-0.1203559510567297
356,0.010011123470522802
357,-0.11679644048943269
358,-0.15372636262513903
359,-0.20311457174638486
360,-0.2569521690767519
361,-0.21201334816462733
362,-0.23159065628476083
363,-0.22491657397107895
364,-0.16618464961067853
365,-0.2
366,-0.2053392658509455
367,-0.1568409343715239
368,-0.10433815350389322
369,-0.09507389162561573
